filename,width,height,class,xmin,ymin,xmax,ymax
023.jpg,2560,1920,normal_cell,997,1340,1078,1377
023.jpg,2560,1920,normal_cell,1041,1405,1088,1466
023.jpg,2560,1920,normal_cell,888,1351,952,1394
023.jpg,2560,1920,normal_cell,1139,1582,1178,1658
023.jpg,2560,1920,normal_cell,1422,1563,1459,1612
023.jpg,2560,1920,normal_cell,1432,1422,1488,1466
023.jpg,2560,1920,normal_cell,1519,1424,1567,1461
023.jpg,2560,1920,normal_cell,1699,1392,1741,1432
023.jpg,2560,1920,normal_cell,1700,1280,1741,1335
023.jpg,2560,1920,normal_cell,1781,1467,1825,1519
023.jpg,2560,1920,normal_cell,1480,1847,1520,1895
023.jpg,2560,1920,normal_cell,1557,1866,1626,1900
023.jpg,2560,1920,normal_cell,1736,1792,1770,1841
023.jpg,2560,1920,normal_cell,1887,1753,1933,1799
023.jpg,2560,1920,normal_cell,1975,1857,2020,1902
023.jpg,2560,1920,normal_cell,2042,1844,2093,1886
023.jpg,2560,1920,normal_cell,2109,1829,2155,1887
023.jpg,2560,1920,normal_cell,1995,1669,2045,1715
023.jpg,2560,1920,normal_cell,2064,1692,2109,1737
023.jpg,2560,1920,normal_cell,2081,1573,2119,1627
023.jpg,2560,1920,normal_cell,2126,1524,2168,1569
023.jpg,2560,1920,normal_cell,2032,1496,2084,1540
023.jpg,2560,1920,normal_cell,2138,1351,2196,1398
023.jpg,2560,1920,normal_cell,2203,1367,2254,1429
023.jpg,2560,1920,normal_cell,2106,1131,2184,1166
023.jpg,2560,1920,normal_cell,2151,1180,2190,1216
023.jpg,2560,1920,normal_cell,2187,679,2248,727
023.jpg,2560,1920,normal_cell,784,298,833,360
023.jpg,2560,1920,normal_cell,343,383,388,428
023.jpg,2560,1920,normal_cell,248,460,319,545
023.jpg,2560,1920,normal_cell,146,740,180,798
023.jpg,2560,1920,normal_cell,380,958,423,996
023.jpg,2560,1920,normal_cell,287,1151,326,1186
023.jpg,2560,1920,normal_cell,503,1345,542,1393
023.jpg,2560,1920,normal_cell,509,1637,551,1692
023.jpg,2560,1920,normal_cell,519,1806,558,1890
023.jpg,2560,1920,normal_cell,2267,1081,2307,1137
023.jpg,2560,1920,normal_cell,2287,1165,2334,1202
023.jpg,2560,1920,normal_cell,2487,981,2543,1051
023.jpg,2560,1920,normal_cell,2525,1079,2560,1126
023.jpg,2560,1920,normal_cell,2536,1177,2560,1209
023.jpg,2560,1920,normal_cell,2521,1586,2560,1628
023.jpg,2560,1920,normal_cell,2325,1769,2361,1828
023.jpg,2560,1920,normal_cell,54,1492,102,1541
023.jpg,2560,1920,normal_cell,73,1226,110,1265
023.jpg,2560,1920,normal_cell,88,1165,127,1213
024.jpg,2560,1920,normal_cell,1175,147,1232,214
024.jpg,2560,1920,normal_cell,1213,643,1277,704
024.jpg,2560,1920,normal_cell,289,445,363,529
024.jpg,2560,1920,normal_cell,110,719,153,768
024.jpg,2560,1920,normal_cell,80,1158,112,1206
024.jpg,2560,1920,normal_cell,69,1230,103,1280
024.jpg,2560,1920,normal_cell,259,1135,310,1184
024.jpg,2560,1920,normal_cell,378,963,419,999
024.jpg,2560,1920,normal_cell,51,1463,120,1507
024.jpg,2560,1920,normal_cell,534,1613,573,1692
024.jpg,2560,1920,normal_cell,493,1785,568,1918
024.jpg,2560,1920,normal_cell,1124,1596,1168,1665
024.jpg,2560,1920,normal_cell,966,1868,1022,1904
024.jpg,2560,1920,normal_cell,875,1362,931,1411
024.jpg,2560,1920,normal_cell,998,1368,1077,1395
024.jpg,2560,1920,normal_cell,983,1327,1070,1369
024.jpg,2560,1920,normal_cell,1065,1418,1116,1475
024.jpg,2560,1920,normal_cell,1444,1425,1482,1461
024.jpg,2560,1920,normal_cell,1522,1423,1563,1462
024.jpg,2560,1920,normal_cell,1426,1556,1467,1603
024.jpg,2560,1920,normal_cell,1701,1398,1740,1437
024.jpg,2560,1920,normal_cell,1789,1455,1819,1498
024.jpg,2560,1920,normal_cell,1702,1279,1742,1328
024.jpg,2560,1920,normal_cell,1489,1134,1542,1178
024.jpg,2560,1920,normal_cell,1253,1117,1311,1172
024.jpg,2560,1920,normal_cell,1109,724,1147,806
024.jpg,2560,1920,normal_cell,1518,728,1567,769
024.jpg,2560,1920,normal_cell,1626,663,1663,710
024.jpg,2560,1920,normal_cell,1704,643,1745,695
024.jpg,2560,1920,normal_cell,1760,535,1815,578
024.jpg,2560,1920,normal_cell,1691,589,1728,624
024.jpg,2560,1920,normal_cell,1643,566,1682,617
024.jpg,2560,1920,normal_cell,1571,582,1620,636
024.jpg,2560,1920,normal_cell,1445,477,1488,521
024.jpg,2560,1920,normal_cell,1703,447,1747,484
024.jpg,2560,1920,normal_cell,1819,429,1851,472
024.jpg,2560,1920,normal_cell,1858,403,1900,441
024.jpg,2560,1920,normal_cell,1915,383,1963,430
024.jpg,2560,1920,normal_cell,1882,325,1927,369
024.jpg,2560,1920,normal_cell,1840,360,1882,396
024.jpg,2560,1920,normal_cell,1394,129,1455,183
024.jpg,2560,1920,normal_cell,1455,66,1512,102
024.jpg,2560,1920,normal_cell,1397,40,1441,77
024.jpg,2560,1920,normal_cell,1439,32,1487,61
024.jpg,2560,1920,normal_cell,726,60,766,101
024.jpg,2560,1920,normal_cell,758,8,800,49
024.jpg,2560,1920,normal_cell,784,57,831,93
024.jpg,2560,1920,normal_cell,817,8,855,53
024.jpg,2560,1920,normal_cell,971,1,1006,45
024.jpg,2560,1920,normal_cell,1176,1,1232,27
024.jpg,2560,1920,normal_cell,774,299,828,352
024.jpg,2560,1920,normal_cell,342,374,390,435
024.jpg,2560,1920,normal_cell,483,1340,528,1389
024.jpg,2560,1920,normal_cell,1465,1842,1515,1901
024.jpg,2560,1920,normal_cell,1559,1880,1610,1920
024.jpg,2560,1920,normal_cell,1694,1793,1732,1853
024.jpg,2560,1920,normal_cell,1883,1758,1929,1796
024.jpg,2560,1920,normal_cell,1961,1867,1999,1908
024.jpg,2560,1920,normal_cell,2016,1850,2057,1895
024.jpg,2560,1920,normal_cell,2089,1838,2130,1881
024.jpg,2560,1920,normal_cell,2068,1698,2114,1737
024.jpg,2560,1920,normal_cell,1999,1679,2041,1723
024.jpg,2560,1920,normal_cell,2073,1579,2111,1627
024.jpg,2560,1920,normal_cell,2128,1522,2173,1565
024.jpg,2560,1920,normal_cell,2051,1509,2090,1548
024.jpg,2560,1920,normal_cell,2152,1358,2187,1399
024.jpg,2560,1920,normal_cell,2153,1188,2192,1231
024.jpg,2560,1920,normal_cell,2123,1129,2163,1176
024.jpg,2560,1920,normal_cell,2191,657,2254,706
024.jpg,2560,1920,normal_cell,2313,1763,2367,1811
024.jpg,2560,1920,normal_cell,2494,1592,2530,1661
024.jpg,2560,1920,normal_cell,2203,1359,2246,1402
025.jpg,2560,1920,normal_cell,1167,1,1224,37
025.jpg,2560,1920,normal_cell,1169,141,1224,210
025.jpg,2560,1920,normal_cell,1271,1094,1326,1149
025.jpg,2560,1920,normal_cell,295,451,371,531
025.jpg,2560,1920,normal_cell,754,8,796,52
025.jpg,2560,1920,normal_cell,786,60,832,104
025.jpg,2560,1920,normal_cell,724,45,765,96
025.jpg,2560,1920,normal_cell,824,3,857,56
025.jpg,2560,1920,normal_cell,962,1,1010,28
025.jpg,2560,1920,normal_cell,1392,36,1428,77
025.jpg,2560,1920,normal_cell,1424,24,1463,65
025.jpg,2560,1920,normal_cell,1443,60,1520,107
025.jpg,2560,1920,normal_cell,1397,131,1452,183
025.jpg,2560,1920,normal_cell,1453,479,1500,524
025.jpg,2560,1920,normal_cell,1563,586,1606,623
025.jpg,2560,1920,normal_cell,1639,569,1677,613
025.jpg,2560,1920,normal_cell,1682,598,1719,636
025.jpg,2560,1920,normal_cell,1709,645,1747,691
025.jpg,2560,1920,normal_cell,1610,688,1675,732
025.jpg,2560,1920,normal_cell,1541,695,1604,760
025.jpg,2560,1920,normal_cell,1066,732,1103,828
025.jpg,2560,1920,normal_cell,1778,534,1842,569
025.jpg,2560,1920,normal_cell,1710,461,1758,508
025.jpg,2560,1920,normal_cell,1843,361,1887,398
025.jpg,2560,1920,normal_cell,1881,323,1930,370
025.jpg,2560,1920,normal_cell,1880,396,1932,452
025.jpg,2560,1920,normal_cell,1933,380,1990,438
025.jpg,2560,1920,normal_cell,1494,1112,1546,1162
025.jpg,2560,1920,normal_cell,1422,1417,1473,1462
025.jpg,2560,1920,normal_cell,1514,1419,1559,1460
025.jpg,2560,1920,normal_cell,1429,1551,1467,1594
025.jpg,2560,1920,normal_cell,1696,1400,1746,1440
025.jpg,2560,1920,normal_cell,1766,1441,1805,1488
025.jpg,2560,1920,normal_cell,1701,1281,1743,1329
025.jpg,2560,1920,normal_cell,2111,1122,2157,1164
025.jpg,2560,1920,normal_cell,2146,1186,2184,1232
025.jpg,2560,1920,normal_cell,2272,1085,2310,1137
025.jpg,2560,1920,normal_cell,2306,1165,2365,1205
025.jpg,2560,1920,normal_cell,2141,1362,2186,1409
025.jpg,2560,1920,normal_cell,2200,1355,2247,1407
025.jpg,2560,1920,normal_cell,2025,1529,2080,1566
025.jpg,2560,1920,normal_cell,2106,1515,2148,1572
025.jpg,2560,1920,normal_cell,2063,1584,2103,1631
025.jpg,2560,1920,normal_cell,1992,1683,2034,1726
025.jpg,2560,1920,normal_cell,1873,1756,1932,1805
025.jpg,2560,1920,normal_cell,2076,1707,2125,1760
025.jpg,2560,1920,normal_cell,1922,1855,1963,1900
025.jpg,2560,1920,normal_cell,1968,1848,2005,1910
025.jpg,2560,1920,normal_cell,2035,1832,2080,1896
025.jpg,2560,1920,normal_cell,2287,1776,2349,1823
025.jpg,2560,1920,normal_cell,2468,1651,2557,1709
025.jpg,2560,1920,normal_cell,2516,1194,2558,1233
025.jpg,2560,1920,normal_cell,2508,1115,2558,1162
025.jpg,2560,1920,normal_cell,2485,995,2544,1086
025.jpg,2560,1920,normal_cell,2523,826,2560,898
025.jpg,2560,1920,normal_cell,1670,1774,1704,1837
025.jpg,2560,1920,normal_cell,1430,1843,1485,1914
025.jpg,2560,1920,normal_cell,1530,1891,1577,1920
025.jpg,2560,1920,normal_cell,1119,1618,1173,1670
025.jpg,2560,1920,normal_cell,972,1834,1020,1874
025.jpg,2560,1920,normal_cell,501,1841,546,1890
025.jpg,2560,1920,normal_cell,542,1607,589,1656
025.jpg,2560,1920,normal_cell,1089,1434,1130,1485
025.jpg,2560,1920,normal_cell,1002,1347,1067,1393
025.jpg,2560,1920,normal_cell,1033,1390,1103,1419
025.jpg,2560,1920,normal_cell,889,1380,937,1418
025.jpg,2560,1920,normal_cell,487,1313,536,1366
025.jpg,2560,1920,normal_cell,267,1132,307,1174
025.jpg,2560,1920,normal_cell,359,974,409,1016
025.jpg,2560,1920,normal_cell,748,282,803,364
025.jpg,2560,1920,normal_cell,348,421,404,456
025.jpg,2560,1920,normal_cell,2204,635,2267,680
025.jpg,2560,1920,normal_cell,70,1453,125,1495
025.jpg,2560,1920,normal_cell,75,1229,115,1288
025.jpg,2560,1920,normal_cell,51,1171,85,1215
025.jpg,2560,1920,normal_cell,90,689,129,736
025.jpg,2560,1920,normal_cell,1234,666,1273,704
025.jpg,2560,1920,normal_cell,1208,641,1258,682
026.jpg,2560,1920,normal_cell,299,474,369,549
026.jpg,2560,1920,normal_cell,1269,1094,1328,1159
026.jpg,2560,1920,normal_cell,75,668,127,726
026.jpg,2560,1920,normal_cell,34,1167,73,1214
026.jpg,2560,1920,normal_cell,93,1213,136,1255
026.jpg,2560,1920,normal_cell,53,1433,125,1485
026.jpg,2560,1920,normal_cell,468,1801,544,1846
026.jpg,2560,1920,normal_cell,517,1574,563,1619
026.jpg,2560,1920,normal_cell,495,1296,546,1340
026.jpg,2560,1920,normal_cell,275,1130,317,1191
026.jpg,2560,1920,normal_cell,344,975,392,1021
026.jpg,2560,1920,normal_cell,888,1385,944,1428
026.jpg,2560,1920,normal_cell,980,1343,1025,1418
026.jpg,2560,1920,normal_cell,1027,1384,1097,1430
026.jpg,2560,1920,normal_cell,1100,1455,1169,1506
026.jpg,2560,1920,normal_cell,1119,1621,1171,1679
026.jpg,2560,1920,normal_cell,978,1787,1039,1835
026.jpg,2560,1920,normal_cell,1432,1421,1481,1462
026.jpg,2560,1920,normal_cell,1519,1423,1561,1463
026.jpg,2560,1920,normal_cell,1427,1545,1476,1592
026.jpg,2560,1920,normal_cell,1429,1853,1468,1916
026.jpg,2560,1920,normal_cell,1651,1758,1692,1811
026.jpg,2560,1920,normal_cell,1754,1438,1797,1479
026.jpg,2560,1920,normal_cell,1695,1397,1736,1446
026.jpg,2560,1920,normal_cell,1703,1285,1741,1331
026.jpg,2560,1920,normal_cell,1492,1109,1525,1158
026.jpg,2560,1920,normal_cell,380,450,432,497
026.jpg,2560,1920,normal_cell,1231,630,1278,684
026.jpg,2560,1920,normal_cell,1231,686,1292,723
026.jpg,2560,1920,normal_cell,1547,667,1603,723
026.jpg,2560,1920,normal_cell,1612,713,1675,755
026.jpg,2560,1920,normal_cell,1715,653,1756,691
026.jpg,2560,1920,normal_cell,1668,602,1717,641
026.jpg,2560,1920,normal_cell,1622,565,1673,611
026.jpg,2560,1920,normal_cell,1554,585,1603,630
026.jpg,2560,1920,normal_cell,1461,494,1508,535
026.jpg,2560,1920,normal_cell,1720,479,1761,521
026.jpg,2560,1920,normal_cell,1754,528,1819,574
026.jpg,2560,1920,normal_cell,1786,468,1825,518
026.jpg,2560,1920,normal_cell,1851,358,1885,404
026.jpg,2560,1920,normal_cell,1895,323,1942,370
026.jpg,2560,1920,normal_cell,1914,370,1968,428
026.jpg,2560,1920,normal_cell,722,280,778,336
026.jpg,2560,1920,normal_cell,1015,763,1078,824
026.jpg,2560,1920,normal_cell,2200,616,2256,650
026.jpg,2560,1920,normal_cell,2102,1107,2153,1152
026.jpg,2560,1920,normal_cell,2141,1202,2173,1245
026.jpg,2560,1920,normal_cell,2271,1085,2308,1140
026.jpg,2560,1920,normal_cell,2320,1165,2369,1213
026.jpg,2560,1920,normal_cell,2142,1365,2190,1409
026.jpg,2560,1920,normal_cell,2197,1353,2251,1402
026.jpg,2560,1920,normal_cell,2490,1038,2556,1102
026.jpg,2560,1920,normal_cell,2488,1130,2538,1180
026.jpg,2560,1920,normal_cell,2492,1204,2547,1262
026.jpg,2560,1920,normal_cell,2003,1526,2058,1580
026.jpg,2560,1920,normal_cell,2056,1581,2105,1629
026.jpg,2560,1920,normal_cell,2086,1507,2127,1574
026.jpg,2560,1920,normal_cell,1978,1674,2031,1724
026.jpg,2560,1920,normal_cell,1886,1757,1929,1804
026.jpg,2560,1920,normal_cell,1902,1852,1937,1896
026.jpg,2560,1920,normal_cell,1942,1853,1980,1902
026.jpg,2560,1920,normal_cell,1992,1818,2053,1909
026.jpg,2560,1920,normal_cell,2103,1711,2136,1768
026.jpg,2560,1920,normal_cell,2264,1774,2303,1838
026.jpg,2560,1920,normal_cell,2454,1704,2527,1760
026.jpg,2560,1920,normal_cell,731,47,758,82
026.jpg,2560,1920,normal_cell,753,7,799,51
026.jpg,2560,1920,normal_cell,782,53,830,111
026.jpg,2560,1920,normal_cell,815,2,861,74
026.jpg,2560,1920,normal_cell,1144,145,1192,211
026.jpg,2560,1920,normal_cell,1205,150,1259,213
026.jpg,2560,1920,normal_cell,1390,130,1449,187
026.jpg,2560,1920,normal_cell,1396,37,1428,81
026.jpg,2560,1920,normal_cell,1429,24,1473,68
026.jpg,2560,1920,normal_cell,1471,54,1520,115
026.jpg,2560,1920,normal_cell,1174,16,1226,59
026.jpg,2560,1920,normal_cell,2525,852,2556,945
027.jpg,2560,1920,normal_cell,65,1441,114,1506
027.jpg,2560,1920,normal_cell,1591,710,1656,770
027.jpg,2560,1920,normal_cell,2188,606,2250,668
027.jpg,2560,1920,normal_cell,1768,527,1824,580
027.jpg,2560,1920,normal_cell,1475,503,1513,545
027.jpg,2560,1920,normal_cell,1546,570,1593,618
027.jpg,2560,1920,normal_cell,1620,561,1664,602
027.jpg,2560,1920,normal_cell,1545,635,1623,685
027.jpg,2560,1920,normal_cell,1665,608,1709,652
027.jpg,2560,1920,normal_cell,1719,645,1755,695
027.jpg,2560,1920,normal_cell,1230,634,1281,682
027.jpg,2560,1920,normal_cell,1238,693,1283,737
027.jpg,2560,1920,normal_cell,1262,1125,1303,1162
027.jpg,2560,1920,normal_cell,1303,1108,1341,1164
027.jpg,2560,1920,normal_cell,1471,1085,1523,1134
027.jpg,2560,1920,normal_cell,1698,1294,1741,1337
027.jpg,2560,1920,normal_cell,1692,1398,1731,1442
027.jpg,2560,1920,normal_cell,1752,1423,1790,1459
027.jpg,2560,1920,normal_cell,1511,1422,1557,1465
027.jpg,2560,1920,normal_cell,1428,1426,1483,1462
027.jpg,2560,1920,normal_cell,899,1382,951,1425
027.jpg,2560,1920,normal_cell,963,1359,1017,1419
027.jpg,2560,1920,normal_cell,1034,1388,1075,1431
027.jpg,2560,1920,normal_cell,1110,1496,1169,1542
027.jpg,2560,1920,normal_cell,1146,1619,1180,1712
027.jpg,2560,1920,normal_cell,993,1744,1057,1791
027.jpg,2560,1920,normal_cell,1415,1542,1461,1593
027.jpg,2560,1920,normal_cell,1396,1850,1454,1894
027.jpg,2560,1920,normal_cell,1601,1764,1642,1818
027.jpg,2560,1920,normal_cell,1882,1836,1928,1883
027.jpg,2560,1920,normal_cell,1937,1851,1961,1895
027.jpg,2560,1920,normal_cell,1968,1814,2032,1886
027.jpg,2560,1920,normal_cell,1894,1755,1937,1807
027.jpg,2560,1920,normal_cell,1985,1680,2020,1729
027.jpg,2560,1920,normal_cell,2113,1719,2146,1769
027.jpg,2560,1920,normal_cell,2039,1584,2076,1629
027.jpg,2560,1920,normal_cell,1981,1548,2029,1600
027.jpg,2560,1920,normal_cell,2051,1500,2078,1550
027.jpg,2560,1920,normal_cell,2147,1370,2184,1403
027.jpg,2560,1920,normal_cell,2200,1355,2237,1407
027.jpg,2560,1920,normal_cell,2148,1209,2184,1246
027.jpg,2560,1920,normal_cell,2115,1098,2148,1137
027.jpg,2560,1920,normal_cell,2241,1794,2267,1852
027.jpg,2560,1920,normal_cell,482,1286,553,1326
027.jpg,2560,1920,normal_cell,494,1547,559,1609
027.jpg,2560,1920,normal_cell,424,1742,500,1810
027.jpg,2560,1920,normal_cell,1008,780,1049,847
027.jpg,2560,1920,normal_cell,708,281,753,337
027.jpg,2560,1920,normal_cell,392,476,444,529
027.jpg,2560,1920,normal_cell,727,47,759,88
027.jpg,2560,1920,normal_cell,780,70,818,107
027.jpg,2560,1920,normal_cell,816,24,852,70
027.jpg,2560,1920,normal_cell,750,12,799,53
027.jpg,2560,1920,normal_cell,1149,1,1193,55
027.jpg,2560,1920,normal_cell,1124,133,1179,211
027.jpg,2560,1920,normal_cell,1227,166,1281,224
027.jpg,2560,1920,normal_cell,1399,131,1452,178
027.jpg,2560,1920,normal_cell,1484,51,1523,92
027.jpg,2560,1920,normal_cell,1437,21,1471,72
027.jpg,2560,1920,normal_cell,1396,23,1437,78
027.jpg,2560,1920,normal_cell,1517,1,1568,34
027.jpg,2560,1920,normal_cell,97,1189,145,1227
027.jpg,2560,1920,normal_cell,47,1161,81,1193
027.jpg,2560,1920,normal_cell,264,1164,326,1200
027.jpg,2560,1920,normal_cell,313,966,350,1018
027.jpg,2560,1920,normal_cell,80,649,134,681
027.jpg,2560,1920,normal_cell,275,508,324,563
027.jpg,2560,1920,normal_cell,318,481,384,544
027.jpg,2560,1920,normal_cell,2274,1063,2337,1142
027.jpg,2560,1920,normal_cell,2322,1161,2372,1203
027.jpg,2560,1920,normal_cell,2470,1214,2513,1265
027.jpg,2560,1920,normal_cell,2468,1141,2509,1186
027.jpg,2560,1920,normal_cell,2502,1075,2560,1118
027.jpg,2560,1920,normal_cell,2512,962,2557,1014
027.jpg,2560,1920,normal_cell,2451,1787,2517,1831
027.jpg,2560,1920,normal_cell,1735,494,1766,530
027.jpg,2560,1920,normal_cell,1799,484,1833,528
027.jpg,2560,1920,normal_cell,1844,357,1889,407
027.jpg,2560,1920,normal_cell,1904,332,1952,379
027.jpg,2560,1920,normal_cell,1899,416,1946,460
027.jpg,2560,1920,normal_cell,1906,382,1949,421
027.jpg,2560,1920,normal_cell,1938,370,1975,415
028.jpg,2560,1920,normal_cell,58,1435,124,1502
028.jpg,2560,1920,normal_cell,2189,594,2248,678
028.jpg,2560,1920,normal_cell,1601,704,1656,763
028.jpg,2560,1920,normal_cell,2240,1804,2295,1863
028.jpg,2560,1920,normal_cell,746,11,793,57
028.jpg,2560,1920,normal_cell,773,75,812,119
028.jpg,2560,1920,normal_cell,715,43,753,96
028.jpg,2560,1920,normal_cell,819,31,858,85
028.jpg,2560,1920,normal_cell,1139,31,1186,84
028.jpg,2560,1920,normal_cell,1125,133,1171,199
028.jpg,2560,1920,normal_cell,1253,185,1302,231
028.jpg,2560,1920,normal_cell,1393,118,1444,182
028.jpg,2560,1920,normal_cell,1417,23,1451,79
028.jpg,2560,1920,normal_cell,1446,23,1485,77
028.jpg,2560,1920,normal_cell,1489,58,1536,98
028.jpg,2560,1920,normal_cell,1527,1,1561,33
028.jpg,2560,1920,normal_cell,1853,362,1892,418
028.jpg,2560,1920,normal_cell,1917,328,1956,377
028.jpg,2560,1920,normal_cell,1950,361,1998,415
028.jpg,2560,1920,normal_cell,1910,381,1955,419
028.jpg,2560,1920,normal_cell,1905,435,1958,480
028.jpg,2560,1920,normal_cell,1812,499,1851,546
028.jpg,2560,1920,normal_cell,1781,533,1819,568
028.jpg,2560,1920,normal_cell,1792,553,1844,585
028.jpg,2560,1920,normal_cell,1720,657,1768,699
028.jpg,2560,1920,normal_cell,1742,507,1775,540
028.jpg,2560,1920,normal_cell,1605,553,1661,601
028.jpg,2560,1920,normal_cell,1649,597,1714,640
028.jpg,2560,1920,normal_cell,1558,635,1634,684
028.jpg,2560,1920,normal_cell,1539,570,1592,618
028.jpg,2560,1920,normal_cell,1466,502,1524,553
028.jpg,2560,1920,normal_cell,1254,626,1303,680
028.jpg,2560,1920,normal_cell,1242,702,1292,767
028.jpg,2560,1920,normal_cell,969,777,1032,862
028.jpg,2560,1920,normal_cell,1453,1062,1527,1111
028.jpg,2560,1920,normal_cell,1286,1141,1353,1194
028.jpg,2560,1920,normal_cell,1249,1160,1286,1214
028.jpg,2560,1920,normal_cell,1025,1387,1078,1436
028.jpg,2560,1920,normal_cell,949,1357,1012,1450
028.jpg,2560,1920,normal_cell,892,1377,932,1431
028.jpg,2560,1920,normal_cell,1093,1558,1183,1599
028.jpg,2560,1920,normal_cell,1134,1621,1188,1691
028.jpg,2560,1920,normal_cell,1000,1707,1078,1757
028.jpg,2560,1920,normal_cell,1405,1540,1453,1594
028.jpg,2560,1920,normal_cell,1422,1418,1480,1472
028.jpg,2560,1920,normal_cell,1507,1406,1553,1452
028.jpg,2560,1920,normal_cell,1683,1387,1722,1438
028.jpg,2560,1920,normal_cell,1695,1292,1742,1345
028.jpg,2560,1920,normal_cell,1746,1418,1792,1453
028.jpg,2560,1920,normal_cell,1410,1826,1468,1865
028.jpg,2560,1920,normal_cell,1558,1762,1597,1824
028.jpg,2560,1920,normal_cell,1963,1562,2005,1604
028.jpg,2560,1920,normal_cell,2022,1560,2071,1619
028.jpg,2560,1920,normal_cell,2015,1477,2056,1540
028.jpg,2560,1920,normal_cell,1980,1663,2025,1721
028.jpg,2560,1920,normal_cell,1897,1758,1941,1802
028.jpg,2560,1920,normal_cell,1871,1821,1903,1870
028.jpg,2560,1920,normal_cell,1915,1841,1939,1896
028.jpg,2560,1920,normal_cell,1953,1811,2005,1865
028.jpg,2560,1920,normal_cell,2105,1728,2161,1791
028.jpg,2560,1920,normal_cell,2141,1372,2185,1413
028.jpg,2560,1920,normal_cell,2200,1365,2239,1416
028.jpg,2560,1920,normal_cell,2149,1204,2192,1253
028.jpg,2560,1920,normal_cell,2117,1091,2154,1141
028.jpg,2560,1920,normal_cell,2271,1085,2307,1146
028.jpg,2560,1920,normal_cell,2325,1168,2375,1209
028.jpg,2560,1920,normal_cell,2447,1226,2492,1280
028.jpg,2560,1920,normal_cell,35,1148,85,1202
